,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
3180,438,GUINEA,GUINEA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,6591,8.793459892,-1,0.778202951,2,0.764999986,6.639334679,8.768042564,sub-saharan africa,0,0,0,1,0,0,0,1,3.200000286,1.435084581,1752,0,0,0.749607503,0.669100046,0.479999989,0.280000001,9,0.266200006,85,8,85,0,-5,0,1,0,0.749607503,0,0,0.76458627,8.768042564,1.435084581,0,-5,0,0,0,0,NA,NA,NA,0,0
3181,438,GUINEA,GUINEA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,6755.939941,8.818177223,-1,0.794074237,2,0.777999997,6.65698719,8.793459892,sub-saharan africa,0,0,0,1,0,0,0,1,3.200000286,1.435084581,1752,0,0,0.749607503,0.669100046,0.479999989,0.280000001,9,0.266200006,85,8,85,0,-1,1,1,0,0.749607503,0,0,0.778202951,8.793459892,1.435084581,0,-1,0,0,0,0,NA,NA,NA,0,0
3182,438,GUINEA,GUINEA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,6919.589844,8.842111588,-1,0.812428772,2,0.79400003,6.677176952,8.818177223,sub-saharan africa,0,0,0,1,0,0,0,1,3.200000286,1.435084581,1752,0,0,0.749607503,0.669100046,0.479999989,0.280000001,9,0.266200006,85,8,85,0,-1,1,1,0,0.749607503,0,0,0.794074237,8.818177223,1.435084581,0,-1,0,0,0,0,NA,NA,NA,0,0
3183,438,GUINEA,GUINEA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,7083.169922,8.865476608,-1,0.829260945,2,0.811999977,6.700028419,8.842111588,sub-saharan africa,0,0,0,1,0,0,0,1,3.200000286,1.435084581,1752,0,0,0.749607503,0.669100046,0.479999989,0.280000001,9,0.266200006,85,8,85,0,-1,1,1,0,0.749607503,0,0,0.812428772,8.842111588,1.435084581,0,-1,0,0,0,0,NA,NA,NA,0,0
3184,438,GUINEA,GUINEA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-1,0.837203205,2,0.828999996,6.720534801,8.865476608,sub-saharan africa,0,0,0,1,0,0,0,1,3.200000286,1.435084581,1752,0,0,0.749607503,0.669100046,0.479999989,0.280000001,9,0.266200006,85,8,85,0,-1,0,1,0,0.749607503,0,0,0.829260945,8.865476608,1.435084581,0,NA,0,0,0,0,NA,NA,NA,0,0
3220,439,BURKINA FASO,BURKINA ,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,9988,9.209139824,-5,0.499966711,2,0.492000014,6.199223042,9.185538292,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,549,0,0,0.678255439,0.703832984,0.5,0.140000001,19,0.580000043,50,40,50,0,-5,0,1,0,0.678255439,0,0,0.492366463,9.185538292,0,0,-5,0,0,0,0,NA,NA,NA,0,0
3221,439,BURKINA FASO,BURKINA ,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,10225,9.232590675,-5,0.517559469,2,0.5,6.214541435,9.209139824,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,549,0,0,0.678255439,0.703832984,0.5,0.140000001,19,0.580000043,50,40,50,0,-5,0,1,0,0.678255439,0,0,0.499966711,9.209139824,0,0,-5,0,0,0,0,NA,NA,NA,0,0
3222,439,BURKINA FASO,BURKINA ,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,10473.53027,9.256606102,-4,0.529280543,2,0.518000007,6.249124527,9.232590675,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,549,0,0,0.678255439,0.703832984,0.5,0.140000001,19,0.580000043,50,40,50,0,-5,0,1,0,0.678255439,0,0,0.517559469,9.232590675,0,0,-5,0,0,0,0,NA,NA,NA,0,0
3223,439,BURKINA FASO,BURKINA ,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,10730.33008,9.28082943,-4,0.548463106,2,0.528999984,6.271518707,9.256606102,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,549,0,0,0.678255439,0.703832984,0.5,0.140000001,19,0.580000043,50,40,50,0,-4,0,1,0,0.678255439,0,0,0.529280543,9.256606102,0,0,-4,0,0,0,0,NA,NA,NA,0,0
3224,439,BURKINA FASO,BURKINA ,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-4,0.566225708,2,0.547999978,6.307119846,9.28082943,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,549,0,0,0.678255439,0.703832984,0.5,0.140000001,19,0.580000043,50,40,50,0,-4,0,1,0,0.678255439,0,0,0.548463106,9.28082943,0,0,NA,0,0,0,0,NA,NA,NA,0,0
2863,404,GUINEA BISSAU,GUINEA B,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,1086,6.99025631,5,0.650155962,2,0.638000011,6.45897007,6.96543932,sub-saharan africa,0,0,0,1,0,0,0,0,0,0,300,0,0,0.803756952,0.817700028,0.270000011,0.219999999,13,0.544999957,50,45,45,0,5,1,1,0,0.803756952,0,0,0.638403237,6.96543932,0,0,5,0,0,0,0,NA,NA,NA,0,0
2864,404,GUINEA BISSAU,GUINEA B,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,1111.920044,7.013843536,5,0.664210141,2,0.649999976,6.477212429,6.99025631,sub-saharan africa,0,0,0,1,0,0,0,0,0,0,300,0,0,0.803756952,0.817700028,0.270000011,0.219999999,13,0.544999957,50,45,45,0,5,1,1,0,0.803756952,0,0,0.650155962,6.99025631,0,0,5,0,0,0,0,NA,NA,NA,0,0
2865,404,GUINEA BISSAU,GUINEA B,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,1137.060059,7.036201477,5,0.684598982,2,0.663999975,6.498598576,7.013843536,sub-saharan africa,0,0,0,1,0,0,0,0,0,0,300,0,0,0.803756952,0.817700028,0.270000011,0.219999999,13,0.544999957,50,45,45,0,5,1,1,0,0.803756952,0,0,0.664210141,7.013843536,0,0,5,0,0,0,0,NA,NA,NA,0,0
2866,404,GUINEA BISSAU,GUINEA B,0,1998,1,1,0,1,1,2,1,Mil. faction,1,1,1998-99,1161.329956,7.057321072,0,0.481940061,2,0.685000002,6.528833389,7.036201477,sub-saharan africa,0,0,0,1,0,0,0,0,0,0,300,0,0,0.803756952,0.817700028,0.270000011,0.219999999,13,0.544999957,50,45,45,0,5,0,1,0,0.803756952,0,1,0.684598982,7.036201477,0,0,5,0,0,0,0,NA,NA,NA,0,0
2867,404,GUINEA BISSAU,GUINEA B,0,1999,1,1,1,0,0,NA,NA,,NA,NA,,NA,NA,3,0.509295702,2,0.481999993,6.177819729,7.057321072,sub-saharan africa,0,0,0,1,0,0,0,0,0,0,300,0,0,0.803756952,0.817700028,0.270000011,0.219999999,13,0.544999957,50,45,45,0,0,1,1,0,0.803756952,1,0,0.481940061,7.057321072,0,0,NA,0,0,0,0,NA,NA,NA,0,0
6441,850,INDONESIA,INDONESI,0,1995,3,1,1,0,0,NA,NA,,NA,NA,,193976,12.17548943,-7,2.496166229,2,2.345000029,7.759836197,12.15923214,asia,0,0,0,0,1,0,0,0,10.5,2.44234705,5030,0,1,0.764058352,0.765783846,0.449999988,0.148000002,21,0.221599996,88,5,88,0,-7,0,0,0,0.764058352,1,0,2.344521046,12.15923214,2.44234705,1,-7,0,0,0,0,NA,NA,NA,0,0
6442,850,INDONESIA,INDONESI,0,1996,3,1,1,0,0,NA,NA,,NA,NA,,197156.4844,12.19175339,-7,2.648074389,2,2.496000051,7.822511196,12.17548943,asia,0,0,0,0,1,0,0,0,10.5,2.44234705,5030,0,1,0.764058352,0.765783846,0.449999988,0.148000002,21,0.221599996,88,5,88,0,-7,0,0,0,0.764058352,1,0,2.496166229,12.17548943,2.44234705,1,-7,0,0,0,0,NA,NA,NA,0,0
6443,850,INDONESIA,INDONESI,0,1997,3,1,1,0,0,NA,NA,,NA,NA,,200390.2813,12.20802212,-7,2.727788925,2,2.648000002,7.881587982,12.19175339,asia,0,0,0,0,1,0,0,0,10.5,2.44234705,5030,0,1,0.764058352,0.765783846,0.449999988,0.148000002,21,0.221599996,88,5,88,0,-7,0,0,0,0.764058352,1,0,2.648074389,12.19175339,2.44234705,1,-7,0,0,0,0,NA,NA,NA,0,0
6444,850,INDONESIA,INDONESI,0,1998,3,1,1,0,0,NA,NA,,NA,NA,,203678.375,12.22429752,-5,2.334670305,2,2.727999926,7.911246777,12.20802212,asia,0,0,0,0,1,0,0,0,10.5,2.44234705,5030,0,1,0.764058352,0.765783846,0.449999988,0.148000002,21,0.221599996,88,5,88,0,-7,0,0,0,0.764058352,1,0,2.727788925,12.20802212,2.44234705,1,-7,0,0,0,0,NA,NA,NA,0,0
6445,850,INDONESIA,INDONESI,0,1999,3,1,1,0,0,NA,NA,,NA,NA,,NA,NA,7,2.304029942,2,2.335000038,7.755626202,12.22429752,asia,0,0,0,0,1,0,0,0,10.5,2.44234705,5030,0,1,0.764058352,0.765783846,0.449999988,0.148000002,21,0.221599996,88,5,88,0,-5,0,1,0,0.764058352,1,0,2.334670305,12.22429752,2.44234705,1,NA,0,0,0,0,NA,NA,NA,0,0
3357,452,GHANA,GHANA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,17075,9.745370865,-1,0.99495101,2,0.981999993,6.889305592,9.719537735,sub-saharan africa,0,0,0,1,0,0,1,0,0,0,880,0,0,0.706123292,0.846050024,0.280000001,0.150000006,16,0.701599956,38,30,30,0,-1,1,1,0,0.706123292,0,0,0.981719673,9.719537735,0,0,-1,0,0,0,0,NA,NA,NA,0,0
3358,452,GHANA,GHANA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,17523.21094,9.771281242,2,1.01498127,2,0.995000005,6.902693272,9.745370865,sub-saharan africa,0,0,0,1,0,0,1,0,0,0,880,0,0,0.706123292,0.846050024,0.280000001,0.150000006,16,0.701599956,38,30,30,0,-1,0,1,0,0.706123292,0,0,0.99495101,9.745370865,0,0,-1,0,0,0,0,NA,NA,NA,0,0
3359,452,GHANA,GHANA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,17984.58984,9.797270775,2,1.032271266,2,1.014999986,6.922625542,9.771281242,sub-saharan africa,0,0,0,1,0,0,1,0,0,0,880,0,0,0.706123292,0.846050024,0.280000001,0.150000006,16,0.701599956,38,30,30,0,2,1,1,0,0.706123292,0,0,1.01498127,9.771281242,0,0,2,0,0,0,0,NA,NA,NA,0,0
3360,452,GHANA,GHANA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,18459.55078,9.823337555,2,1.05572927,2,1.031999946,6.939516544,9.797270775,sub-saharan africa,0,0,0,1,0,0,1,0,0,0,880,0,0,0.706123292,0.846050024,0.280000001,0.150000006,16,0.701599956,38,30,30,0,2,1,1,0,0.706123292,0,0,1.032271266,9.797270775,0,0,2,0,0,0,0,NA,NA,NA,0,0
3361,452,GHANA,GHANA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,2,1.077478647,2,1.055999994,6.961987019,9.823337555,sub-saharan africa,0,0,0,1,0,0,1,0,0,0,880,0,0,0.706123292,0.846050024,0.280000001,0.150000006,16,0.701599956,38,30,30,0,2,1,1,0,0.706123292,0,0,1.05572927,9.823337555,0,0,NA,0,0,0,0,NA,NA,NA,0,0
3397,461,TOGO,TOGO,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,4110,8.321178436,-2,0.509130538,2,0.486000001,6.186803818,8.291546822,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,986,0,0,0.71069026,0.883257031,0.219999999,0.200000003,19,0.459999979,70,20,10,0,-2,1,1,0,0.71069026,0,0,0.486289263,8.291546822,0,0,-2,0,0,0,0,NA,NA,NA,0,0
3398,461,TOGO,TOGO,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,4230,8.349957466,-2,0.542401373,2,0.509000003,6.232704639,8.321178436,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,986,0,0,0.71069026,0.883257031,0.219999999,0.200000003,19,0.459999979,70,20,10,0,-2,0,1,0,0.71069026,0,0,0.509130538,8.321178436,0,0,-2,0,0,0,0,NA,NA,NA,0,0
3399,461,TOGO,TOGO,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,4344.75,8.376723289,-2,0.550294518,2,0.541999996,6.296006203,8.349957466,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,986,0,0,0.71069026,0.883257031,0.219999999,0.200000003,19,0.459999979,70,20,10,0,-2,0,1,0,0.71069026,0,0,0.542401373,8.349957466,0,0,-2,0,0,0,0,NA,NA,NA,0,0
3400,461,TOGO,TOGO,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,4456.220215,8.40205574,-2,0.524350405,2,0.550000012,6.310453415,8.376723289,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,986,0,0,0.71069026,0.883257031,0.219999999,0.200000003,19,0.459999979,70,20,10,0,-2,0,1,0,0.71069026,0,0,0.550294518,8.376723289,0,0,-2,0,0,0,0,NA,NA,NA,0,0
3401,461,TOGO,TOGO,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-2,0.522559106,2,0.523999989,6.262160301,8.40205574,sub-saharan africa,0,0,0,1,0,0,0,1,0,0,986,0,0,0.71069026,0.883257031,0.219999999,0.200000003,19,0.459999979,70,20,10,0,-2,0,1,0,0.71069026,0,0,0.524350405,8.40205574,0,0,NA,0,0,0,0,NA,NA,NA,0,0
3437,471,CAMEROON,CAMEROON,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,13182,9.486607552,-4,0.923128009,2,0.91900003,6.82297945,9.458929062,sub-saharan africa,0,0,0,1,0,0,0,1,17.70000076,2.92852354,4095,0,0,0.891898572,0.886675,0.180000007,0.150000006,21,0.639999986,40,40,16,0,-4,1,1,0,0.891898572,0,0,0.918718278,9.458929062,2.92852354,0,-4,0,0,0,0,NA,NA,NA,0,0
3438,471,CAMEROON,CAMEROON,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,13553.16992,9.514375687,-4,0.943046868,2,0.922999978,6.827767849,9.486607552,sub-saharan africa,0,0,0,1,0,0,0,1,17.70000076,2.92852354,4095,0,0,0.891898572,0.886675,0.180000007,0.150000006,21,0.639999986,40,40,16,0,-4,0,1,0,0.891898572,0,0,0.923128009,9.486607552,2.92852354,0,-4,0,0,0,0,NA,NA,NA,0,0
3439,471,CAMEROON,CAMEROON,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,13936.0498,9.542234421,-4,0.964540541,2,0.943000019,6.849115849,9.514375687,sub-saharan africa,0,0,0,1,0,0,0,1,17.70000076,2.92852354,4095,0,0,0.891898572,0.886675,0.180000007,0.150000006,21,0.639999986,40,40,16,0,-4,0,1,0,0.891898572,0,0,0.943046868,9.514375687,2.92852354,0,-4,0,0,0,0,NA,NA,NA,0,0
3440,471,CAMEROON,CAMEROON,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,14331.04004,9.5701828,-4,0.986187339,2,0.964999974,6.871651649,9.542234421,sub-saharan africa,0,0,0,1,0,0,0,1,17.70000076,2.92852354,4095,0,0,0.891898572,0.886675,0.180000007,0.150000006,21,0.639999986,40,40,16,0,-4,0,1,0,0.891898572,0,0,0.964540541,9.542234421,2.92852354,0,-4,0,0,0,0,NA,NA,NA,0,0
3441,471,CAMEROON,CAMEROON,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-4,1.002444744,2,0.986000001,6.893846512,9.5701828,sub-saharan africa,0,0,0,1,0,0,0,1,17.70000076,2.92852354,4095,0,0,0.891898572,0.886675,0.180000007,0.150000006,21,0.639999986,40,40,16,0,-4,0,1,0,0.891898572,0,0,0.986187339,9.5701828,2.92852354,0,NA,0,0,0,0,NA,NA,NA,0,0
4770,645,IRAQ,IRAQ,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,20779,9.941698074,-9,NA,NA,NA,NA,9.916753769,n. africa and the middle east,0,0,0,0,0,1,1,0,5.999999523,1.945910096,3608,1,0,0.362471163,0.548961043,0.625,0.189999998,6,0.492200017,62,35,97,0,-9,0,0,0,0.362471163,0,0,NA,9.916753769,1.945910096,0,-9,0,0,0,0,NA,NA,NA,1,0
4771,645,IRAQ,IRAQ,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,21313,9.967072487,-9,NA,NA,NA,NA,9.941698074,n. africa and the middle east,0,0,0,0,0,1,1,0,5.999999523,1.945910096,3608,1,0,0.362471163,0.548961043,0.625,0.189999998,6,0.492200017,62,35,97,0,-9,0,0,0,0.362471163,0,0,NA,9.941698074,1.945910096,0,-9,0,0,0,0,NA,NA,NA,0,0
4772,645,IRAQ,IRAQ,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,21847,9.991818428,-9,NA,NA,NA,NA,9.967072487,n. africa and the middle east,0,0,0,0,0,1,1,0,5.999999523,1.945910096,3608,1,0,0.362471163,0.548961043,0.625,0.189999998,6,0.492200017,62,35,97,0,-9,0,0,0,0.362471163,0,0,NA,9.967072487,1.945910096,0,-9,0,0,0,0,NA,NA,NA,0,0
4773,645,IRAQ,IRAQ,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,22346.7793,10.01443768,-9,NA,NA,NA,NA,9.991818428,n. africa and the middle east,0,0,0,0,0,1,1,0,5.999999523,1.945910096,3608,1,0,0.362471163,0.548961043,0.625,0.189999998,6,0.492200017,62,35,97,0,-9,0,0,0,0.362471163,0,0,NA,9.991818428,1.945910096,0,-9,0,0,0,0,NA,NA,NA,0,0
4774,645,IRAQ,IRAQ,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-9,NA,NA,NA,NA,10.01443768,n. africa and the middle east,0,0,0,0,0,1,1,0,5.999999523,1.945910096,3608,1,0,0.362471163,0.548961043,0.625,0.189999998,6,0.492200017,62,35,97,0,-9,0,0,0,0.362471163,0,0,NA,10.01443768,1.945910096,0,NA,0,0,0,0,NA,NA,NA,0,0
3517,481,GABON,GABON,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,1098,7.001245499,-4,3.807733297,2,3.650000095,8.2023983,6.976347923,sub-saharan africa,0,0,0,1,0,0,0,1,0.07,0.067658648,1575,1,0,0.688142776,0.857499957,0.300000012,0.150000006,13,0.454999983,65,35,0.5,0,-4,0,1,0,0.688142776,0,0,3.649694681,6.976347923,0.067658648,0,-4,0,0,0,0,NA,NA,NA,0,0
3518,481,GABON,GABON,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,1125,7.025538445,-4,3.908127785,2,3.808000088,8.244789124,7.001245499,sub-saharan africa,0,0,0,1,0,0,0,1,0.07,0.067658648,1575,1,0,0.688142776,0.857499957,0.300000012,0.150000006,13,0.454999983,65,35,0.5,0,-4,0,1,0,0.688142776,0,0,3.807733297,7.001245499,0.067658648,0,-4,0,0,0,0,NA,NA,NA,0,0
3519,481,GABON,GABON,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,1152.670044,7.049836159,-4,4.034263134,2,3.907999992,8.270813942,7.025538445,sub-saharan africa,0,0,0,1,0,0,0,1,0.07,0.067658648,1575,1,0,0.688142776,0.857499957,0.300000012,0.150000006,13,0.454999983,65,35,0.5,0,-4,0,1,0,0.688142776,0,0,3.908127785,7.025538445,0.067658648,0,-4,0,0,0,0,NA,NA,NA,0,0
3520,481,GABON,GABON,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,1180.670044,7.07383728,-4,4.021097183,2,4.03399992,8.302578926,7.049836159,sub-saharan africa,0,0,0,1,0,0,0,1,0.07,0.067658648,1575,1,0,0.688142776,0.857499957,0.300000012,0.150000006,13,0.454999983,65,35,0.5,0,-4,0,1,0,0.688142776,0,0,4.034263134,7.049836159,0.067658648,0,-4,0,0,0,0,NA,NA,NA,0,0
3521,481,GABON,GABON,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-4,3.684352636,2,4.020999908,8.299309731,7.07383728,sub-saharan africa,0,0,0,1,0,0,0,1,0.07,0.067658648,1575,1,0,0.688142776,0.857499957,0.300000012,0.150000006,13,0.454999983,65,35,0.5,0,-4,0,1,0,0.688142776,0,0,4.021097183,7.07383728,0.067658648,0,NA,0,0,0,0,NA,NA,NA,0,0
3557,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,3288,8.098034859,6,0.543630958,2,0.518000007,6.249614716,8.07716465,sub-saharan africa,0,0,0,1,0,0,0,1,4.400000095,1.686398983,1085,0,0,0.686299443,0.79065001,0.310000002,0.289999992,27,0.782800019,25,25,15,0,6,1,0,1,0.686299443,0,0,0.517813265,8.07716465,1.686398983,0,6,1,1,0,0,NA,NA,NA,0,0
3558,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1996,1,1,0,1,1,2,1,Factional fighting,1,2,1996-97,3354.090088,8.117936134,6,0.511602342,2,0.54400003,6.298270702,8.098034859,sub-saharan africa,0,0,0,1,0,0,0,1,4.400000095,1.686398983,1085,0,0,0.686299443,0.79065001,0.310000002,0.289999992,27,0.782800019,25,25,15,0,6,1,0,1,0.686299443,0,1,0.543630958,8.098034859,1.686398983,0,6,1,0,0,0,NA,NA,NA,1,0
3559,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1997,1,1,1,0,0,NA,NA,,NA,NA,,3418.199951,8.136869431,6,0.528613389,2,0.512000024,6.237547398,8.117936134,sub-saharan africa,0,0,0,1,0,0,0,1,4.400000095,1.686398983,1085,0,0,0.686299443,0.79065001,0.310000002,0.289999992,27,0.782800019,25,25,15,0,6,0,0,1,0.686299443,1,0,0.511602342,8.117936134,1.686398983,0,6,1,0,0,0,NA,NA,NA,1,0
3560,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1998,0,0,1,0,0,NA,NA,,NA,NA,,3480.159912,8.154833794,6,0.543604553,2,0.528999984,6.270257473,8.136869431,sub-saharan africa,0,0,0,1,0,0,0,1,4.400000095,1.686398983,1085,0,0,0.686299443,0.79065001,0.310000002,0.289999992,27,0.782800019,25,25,15,0,6,0,0,1,0.686299443,1,0,0.528613389,8.136869431,1.686398983,0,6,0,0,0,0,NA,NA,NA,1,0
3561,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,6,0.552615285,2,0.54400003,6.298222065,8.154833794,sub-saharan africa,0,0,0,1,0,0,0,1,4.400000095,1.686398983,1085,0,0,0.686299443,0.79065001,0.310000002,0.289999992,27,0.782800019,25,25,15,0,6,0,0,1,0.686299443,0,0,0.543604553,8.154833794,1.686398983,0,NA,0,0,0,0,NA,NA,NA,0,0
3138,437,IVORY COAST,IVORY CO,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,13528,9.512516975,-6,1.094026327,2,1.05400002,6.960204124,9.482825279,sub-saharan africa,0,0,0,1,0,0,0,1,0.400000006,0.336472243,1752,0,0,0.859293461,0.783800006,0.360000014,0.200000003,19,0.559199989,60,22,60,0,-6,0,0,0,0.859293461,0,0,1.053848624,9.482825279,0.336472243,0,-6,0,0,0,0,NA,NA,NA,0,0
3139,437,IVORY COAST,IVORY CO,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,13888.76953,9.538835526,-6,1.135028243,2,1.093999982,6.997620106,9.512516975,sub-saharan africa,0,0,0,1,0,0,0,1,0.400000006,0.336472243,1752,0,0,0.859293461,0.783800006,0.360000014,0.200000003,19,0.559199989,60,22,60,0,-6,0,0,0,0.859293461,0,0,1.094026327,9.512516975,0.336472243,0,-6,0,0,0,0,NA,NA,NA,0,0
3140,437,IVORY COAST,IVORY CO,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,14211.16016,9.561782837,-6,1.175770879,2,1.13499999,7.034412861,9.538835526,sub-saharan africa,0,0,0,1,0,0,0,1,0.400000006,0.336472243,1752,0,0,0.859293461,0.783800006,0.360000014,0.200000003,19,0.559199989,60,22,60,0,-6,0,0,0,0.859293461,0,0,1.135028243,9.538835526,0.336472243,0,-6,0,0,0,0,NA,NA,NA,0,0
3141,437,IVORY COAST,IVORY CO,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,14492.08008,9.581357956,-6,1.195141912,2,1.175999999,7.06967926,9.561782837,sub-saharan africa,0,0,0,1,0,0,0,1,0.400000006,0.336472243,1752,0,0,0.859293461,0.783800006,0.360000014,0.200000003,19,0.559199989,60,22,60,0,-6,0,0,0,0.859293461,0,0,1.175770879,9.561782837,0.336472243,0,-6,0,0,0,0,NA,NA,NA,0,0
3142,437,IVORY COAST,IVORY CO,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,-1,1.196027398,2,1.195000052,7.08602047,9.581357956,sub-saharan africa,0,0,0,1,0,0,0,1,0.400000006,0.336472243,1752,0,0,0.859293461,0.783800006,0.360000014,0.200000003,19,0.559199989,60,22,60,0,-6,0,0,0,0.859293461,0,0,1.195141912,9.581357956,0.336472243,0,NA,0,0,0,0,NA,NA,NA,0,0
3275,450,LIBERIA,LIBERIA,0,1995,1,1,1,0,0,NA,NA,,NA,NA,,2733,7.913155079,0,NA,NA,NA,NA,7.887107372,sub-saharan africa,0,0,0,1,0,0,0,0,0.600000024,0.470003635,1380,0,0,0.829912245,0.899182022,0.209999993,0.159999996,19,0.639999986,40,40,20,0,0,1,1,0,0.829912245,1,0,NA,7.887107372,0.470003635,0,0,1,0,1,0,NA,NA,NA,1,1
3276,450,LIBERIA,LIBERIA,0,1996,1,1,1,0,0,NA,NA,,NA,NA,,2807.389893,7.940010548,0,NA,NA,NA,NA,7.913155079,sub-saharan africa,0,0,0,1,0,0,0,0,0.600000024,0.470003635,1380,0,0,0.829912245,0.899182022,0.209999993,0.159999996,19,0.639999986,40,40,20,0,0,1,1,0,0.829912245,1,0,NA,7.913155079,0.470003635,0,0,1,0,1,0,NA,NA,NA,1,1
3277,450,LIBERIA,LIBERIA,0,1997,0,0,1,0,0,NA,NA,,NA,NA,,2886.120117,7.967668533,0,NA,NA,NA,NA,7.940010548,sub-saharan africa,0,0,0,1,0,0,0,0,0.600000024,0.470003635,1380,0,0,0.829912245,0.899182022,0.209999993,0.159999996,19,0.639999986,40,40,20,0,0,1,1,0,0.829912245,1,0,NA,7.940010548,0.470003635,0,0,0,0,0,0,NA,NA,NA,1,1
3278,450,LIBERIA,LIBERIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,2969.449951,7.996131897,0,NA,NA,NA,NA,7.967668533,sub-saharan africa,0,0,0,1,0,0,0,0,0.600000024,0.470003635,1380,0,0,0.829912245,0.899182022,0.209999993,0.159999996,19,0.639999986,40,40,20,0,0,1,1,0,0.829912245,0,0,NA,7.967668533,0.470003635,0,0,0,0,0,0,NA,NA,NA,0,0
3279,450,LIBERIA,LIBERIA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,0,NA,NA,NA,NA,7.996131897,sub-saharan africa,0,0,0,1,0,0,0,0,0.600000024,0.470003635,1380,0,0,0.829912245,0.899182022,0.209999993,0.159999996,19,0.639999986,40,40,20,0,0,1,1,0,0.829912245,0,0,NA,7.996131897,0.470003635,0,NA,0,0,0,0,NA,NA,NA,0,0
